Sigla_uf,Nome_municipio,Entidade_executora,Cod_ibge,Cnpj,Valor_per_capita,Aut_repasse_delegacao_rede,Prev_ed_infantil,Desc_ed_infantil,Vl_pagar_ed_infantil,Prev_ens_fundamental,Desc_ens_fundamental,Vl_pagar_ens_fundamental,Prev_ens_medio,Desc_ens_medio,Vl_pagar_ens_medio,Data_arquivo
PB,CARAúBAS,PREF MUN DE CARAUBAS,2504074,01612638000146,165.82,Sim,"3979,68",0,"3979,68","35319,66",0,"35319,66","13928,88",0,"13928,88",2025-09-01
PB,CARRAPATEIRA,PREF MUN DE CARRAPATEIRA,2504108,08924003000123,159.89,Sim,"3037,91",0,"3037,91","17747,79",0,"17747,79","4476,92",0,"4476,92",2025-09-01
PB,CASSERENGUE,PREF MUN DE CASSERENGUE,2504157,01617975000126,159.89,Sim,"8793,95",0,"8793,95","76907,09",0,"76907,09","16948,34",0,"16948,34",2025-09-01
PB,CATINGUEIRA,PREF MUN DE CATINGUEIRA,2504207,08885287000196,165.82,Sim,"3979,68",0,"3979,68","30842,52",0,"30842,52","5803,7",0,"5803,7",2025-09-01
PB,CATOLé DO ROCHA,PREF MUN DE CATOLE DO ROCHA,2504306,09067562000127,159.89,Sim,"5915,93",0,"5915,93","88738,95",0,"88738,95","16468,67",0,"16468,67",2025-09-01
PB,CATURITé,PREF MUN DE CATURITE,2504355,01612640000115,158.7,Sim,7935,0,7935,"79032,6",0,"79032,6","24598,5",0,"24598,5",2025-09-01
PB,CONCEIçãO,PREF MUN DE CONCEICAO,2504405,08943227000182,165.82,Sim,"5472,06",0,"5472,06","81417,62",0,"81417,62","49580,18",0,"49580,18",2025-09-01
PB,CONDADO,PREF MUN DE CONDADO,2504504,09151473000164,159.88,Sim,"1918,56",0,"1918,56","24941,28",0,"24941,28","8633,52",0,"8633,52",2025-09-01
PB,CONDE,PREF MUN DE CONDE,2504603,08916645000180,153.96,Sim,"16935,6",0,"16935,6","136870,44","11164,1","125706,34","52038,48",0,"52038,48",2025-09-01
PB,CONGO,PREF MUN DE CONGO,2504702,08870164000181,163.16,Sim,"3426,36",0,"3426,36","27737,2",0,"27737,2","14194,92",0,"14194,92",2025-09-01
PB,COREMAS,PREF MUN DE COREMAS,2504801,08939936000194,164.12,Sim,"2625,92",0,"2625,92","44148,28",0,"44148,28","11160,16",0,"11160,16",2025-09-01
PB,COXIXOLA,PREF MUN DE COXIXOLA,2504850,01612757000107,162.25,Sim,"3407,25",0,"3407,25",18172,0,18172,"4705,25",0,"4705,25",2025-09-01
PB,CRUZ DO ESPíRITO SANTO,PREF MUN DE CRUZ DO ESPIRITO SANTO,2504900,08902934000120,159.89,Sim,"2718,13",0,"2718,13","89698,29",0,"89698,29","50685,13",0,"50685,13",2025-09-01
PB,CUBATI,PREF MUN DE CUBATI,2505006,08732182000105,159.89,Sim,"4476,92",0,"4476,92","48606,56",0,"48606,56","15349,44",0,"15349,44",2025-09-01
PB,CUITé,PREF MUN DE CUITE,2505105,08732174000150,165.82,Sim,"16747,82",0,"16747,82","104798,24",0,"104798,24","34324,74",0,"34324,74",2025-09-01
PB,CUITé DE MAMANGUAPE,PREF MUN DE CUITE DE MAMANGUAPE,2505238,01612341000180,157.51,Sim,"15278,47",0,"15278,47","152469,68",0,"152469,68","39850,03",0,"39850,03",2025-09-01
PB,CUITEGI,PREF MUN DE CUITEGI,2505204,08781791000146,149.22,Sim,"1342,98",0,"1342,98","8057,88",0,"8057,88","2984,4",0,"2984,4",2025-09-01
PB,CURRAL DE CIMA,PREF MUN DE CURRAL DE CIMA,2505279,01612372000131,154.69,Sim,"3557,87",0,"3557,87","63886,97",0,"63886,97","19490,94",0,"19490,94",2025-09-01
PB,CURRAL VELHO,PREF MUN DE CURRAL VELHO,2505303,08886947000153,160.73,Sim,"964,38",0,"964,38","15751,54",0,"15751,54","2410,95",0,"2410,95",2025-09-01
PB,DAMIãO,PREF MUN DE DAMIAO,2505352,01612636000157,161.08,Sim,"7087,52",0,"7087,52","67975,76",0,"67975,76","15946,92",0,"15946,92",2025-09-01
PB,DESTERRO,PREF MUN DE DESTERRO,2505402,08925968000130,157.39,Sim,"2518,24",0,"2518,24","35884,92",0,"35884,92","37301,43",0,"37301,43",2025-09-01
PB,DIAMANTE,PREF MUN DE DIAMANTE,2505600,08942229000157,159.89,Sim,"1918,68",0,"1918,68","14549,99",0,"14549,99","5436,26",0,"5436,26",2025-09-01
PB,DONA INêS,PREF MUN DE DONA INES,2505709,08782146000148,159.88,Sim,"7194,6",0,"7194,6","74504,08",0,"74504,08","38531,08",0,"38531,08",2025-09-01
PB,DUAS ESTRADAS,PREF MUN DE DUAS ESTRADAS,2505808,08787012000110,150.4,Sim,"3308,8",0,"3308,8","24364,8",0,"24364,8",3760,0,3760,2025-09-01
PB,EMAS,PREF MUN DE EMAS,2505907,08944084000123,163.84,Sim,"1638,4",0,"1638,4","35061,76",0,"35061,76","2457,6",0,"2457,6",2025-09-01
PB,ESPERANçA,PREF MUN DE ESPERANCA,2506004,08993909000108,153.96,Sim,"5080,68",0,"5080,68","82984,44",0,"82984,44","17089,56",0,"17089,56",2025-09-01
PB,FAGUNDES,PREF MUN DE FAGUNDES,2506103,08737694000156,159.89,Sim,"7994,5",0,"7994,5","72430,17",0,"72430,17","23343,94",0,"23343,94",2025-09-01
PB,FREI MARTINHO,PREF MUN DE FREI MARTINHO,2506202,08737785000191,159.89,Sim,"3037,91",0,"3037,91","18707,13",0,"18707,13","3357,69",0,"3357,69",2025-09-01
PB,GADO BRAVO,PREF MUN DE GADO BRAVO,2506251,01612651000103,165.82,Sim,"1824,02",0,"1824,02","86889,68",0,"86889,68","50243,46",0,"50243,46",2025-09-01
PB,GUARABIRA,PREF MUN DE GUARABIRA,2506301,08785479000120,152.27,Sim,"15531,54",0,"15531,54","128363,61",0,"128363,61","34108,48",0,"34108,48",2025-09-01
PB,GURINHéM,PREF MUN DE GURINHEM,2506400,08809444000184,165.82,Sim,"15421,26",0,"15421,26","69976,04",0,"69976,04","18074,38",0,"18074,38",2025-09-01
PB,GURJãO,PREF MUN DE GURJAO,2506509,09073685000170,162.42,Sim,0,0,0,"14780,22",0,"14780,22","6984,06",0,"6984,06",2025-09-01
PB,IBIARA,PREF MUN DE IBIARA,2506608,08943268000179,162.85,Sim,"4071,25",0,"4071,25","23450,4","5469,6","17980,8","13353,7",0,"13353,7",2025-09-01
PB,IGARACY,PREF MUN DE IGARACY,2502607,08885139000171,161.36,Sim,"968,16",0,"968,16","24365,36",0,"24365,36","1774,96",0,"1774,96",2025-09-01
PB,IMACULADA,PREF MUN DE IMACULADA,2506707,08883969000160,165.82,Sim,"10612,48",0,"10612,48","136967,32",0,"136967,32","22054,06",0,"22054,06",2025-09-01
PB,INGá,PREF MUN DE INGA,2506806,08810350000125,159.89,Sim,"5116,48",0,"5116,48","61397,76",0,"61397,76","24303,28",0,"24303,28",2025-09-01
PB,ITABAIANA,PREF MUN DE ITABAIANA,2506905,09072430000193,152.53,Sim,"6558,79",0,"6558,79","45911,53",0,"45911,53","2898,07",0,"2898,07",2025-09-01
PB,ITAPORANGA,PREF MUN DE ITAPORANGA,2507002,08940694000159,160.54,Sim,"5297,82",0,"5297,82","66624,1",0,"66624,1","15893,46",0,"15893,46",2025-09-01
PB,ITAPOROROCA,PREF MUN DE ITAPOROROCA,2507101,09165176000178,154.94,Sim,"22621,24",0,"22621,24","117444,52",0,"117444,52","16733,52",0,"16733,52",2025-09-01
PB,ITATUBA,PREF MUN DE ITATUBA,2507200,08865628000161,160.73,Sim,"3214,6",0,"3214,6","60113,02",0,"60113,02","18966,14",0,"18966,14",2025-09-01
PB,JACARAú,PREF MUN DE JACARAU,2507309,08947699000103,159.89,Sim,"17268,12",0,"17268,12","173800,43",0,"173800,43","55002,16",0,"55002,16",2025-09-01
PB,JERICó,PREF MUN DE JERICO,2507408,08931495000184,155.93,Sim,0,0,0,"19335,32",0,"19335,32","12006,61",0,"12006,61",2025-09-01
PB,JOãO PESSOA,PREF MUN DE JOAO PESSOA,2507507,08778326000156,151,Sim,906,0,906,22499,0,"20337,76",20989,0,20989,2025-09-01
PB,JOCA CLAUDINO,PREF MUN DE JOCA CLAUDINO,2513653,01613283000100,157.91,Sim,"4579,39",0,"4579,39","44530,62",0,"44530,62","5053,12",0,"5053,12",2025-09-01
PB,JUAREZ TáVORA,PREF MUN DE JUAREZ TAVORA,2507606,08919490000136,157.91,Sim,"5842,67",0,"5842,67","47688,82",0,47275,"7579,68",0,"7579,68",2025-09-01
PB,JUAZEIRINHO,PREF MUN DE JUAZEIRINHO,2507705,08996886000187,165.82,Sim,"3648,04",0,"3648,04","120053,68",0,"119392,5","36314,58",0,"36314,58",2025-09-01
PB,JUNCO DO SERIDó,PREF MUN DE JUNCO DO SERIDO,2507804,09084054000157,154.68,Sim,"1701,48",0,"1701,48","28461,12",0,"28461,12","7115,28",0,"7115,28",2025-09-01
PB,JURIPIRANGA,PREF MUN DE JURIPIRANGA,2507903,08865933000153,152.9,Sim,3058,0,3058,"25840,1",0,"25840,1","8715,3",0,"8715,3",2025-09-01
PB,JURU,PREF MUN DE JURU,2508000,08888950000106,165.82,Sim,"18074,38",0,"18074,38","78764,5",0,"78764,5","23878,08",0,"23878,08",2025-09-01
PB,LAGOA,PREF MUN DE LAGOA,2508109,09151796000158,159.89,Sim,"1279,12",0,"1279,12","18227,46",0,"18227,46","4157,14",0,"4157,14",2025-09-01
PB,LAGOA DE DENTRO,PREF MUN DE LAGOA DE DENTRO,2508208,09071622000185,153.96,Sim,"9699,48",0,"9699,48","77133,96",0,"77133,96","20014,8",0,"20014,8",2025-09-01
PB,LAGOA SECA,PREF MUN DE LAGOA SECA,2508307,08997611000168,153.96,Sim,"36180,6",0,"36180,6","163043,64",0,"163043,64","36796,44",0,"36796,44",2025-09-01
PB,LASTRO,PREF MUN DE LASTRO,2508406,08999716000156,159.62,Sim,"3032,78",0,"3032,78","35276,02",0,"35276,02","9257,96",0,"9257,96",2025-09-01
PB,LIVRAMENTO,PREF MUN DE LIVRAMENTO,2508505,08738916000155,165.82,Sim,"1824,02",0,"1824,02","40294,26",0,"40294,26","19898,4",0,"19898,4",2025-09-01
PB,LOGRADOURO,PREF MUN DE LOGRADOURO,2508554,01612986000113,159.56,Sim,"5105,92",0,"5105,92","39411,32",0,"39411,32","9254,48",0,"9254,48",2025-09-01
PB,LUCENA,PREF MUN DE LUCENA,2508604,08924813000180,155.93,Sim,"7484,64",0,"7484,64","55199,22",0,"55199,22","9043,94",0,"9043,94",2025-09-01
PB,MãE D'ÁGUA,PREF MUN DE MAE DAGUA,2508703,09084088000141,159.89,Sim,"799,45",0,"799,45","27501,08",0,"27501,08","4476,92",0,"4476,92",2025-09-01
PB,MALTA,PREF MUN DE MALTA,2508802,09151861000145,153.96,Sim,"1847,52",0,"1847,52","14626,2",0,"14626,2","3233,16",0,"3233,16",2025-09-01
PB,MAMANGUAPE,PREF MUN DE MAMANGUAPE,2508901,08898124000148,155.65,Sim,"12607,65",0,"12607,65","119072,25",0,"119072,25","29729,15",0,"29729,15",2025-09-01
PB,MANAíRA,PREF MUN DE MANAIRA,2509008,09148131000195,165.82,Sim,"165,82",0,"165,82","49911,82",0,"49911,82","18074,38",0,"18074,38",2025-09-01
PB,MARCAçãO,PREF MUN DE MARCACAO,2509057,01612351000116,157.91,Sim,"19107,11",0,"19107,11","115116,39",0,"115116,39","15475,18",0,"15475,18",2025-09-01
PB,MARI,PREF MUN DE MARI,2509107,08917106000166,157.51,Sim,"3780,24",0,"3780,24","48513,08",0,"48513,08","13860,88",0,"13860,88",2025-09-01
